resource_type,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision,cloud_run_revision
2024-01-22 08:36:20.800,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,
2024-01-22 08:37:20.800,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,
2024-01-22 08:38:20.800,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,
2024-01-22 08:39:20.800,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,
2024-01-22 08:40:20.800,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,
2024-01-22 08:41:20.800,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2024-01-22 08:42:20.800,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2024-01-22 08:43:20.800,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2024-01-22 08:44:20.800,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2024-01-22 08:45:20.800,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2024-01-22 08:46:20.800,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2024-01-22 08:47:20.800,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2024-01-22 08:48:20.800,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2024-01-22 08:49:20.800,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2024-01-23 08:24:20.800,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-23 08:25:20.800,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
2024-01-23 08:26:20.800,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:27:20.800,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:28:20.800,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:29:20.800,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:30:20.800,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:31:20.800,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:32:20.800,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:33:20.800,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:34:20.800,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:35:20.800,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:36:20.800,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:37:20.800,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:38:20.800,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:39:20.800,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:40:20.800,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:41:20.800,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:42:20.800,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:43:20.800,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:44:20.800,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 08:45:20.800,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-01-23 10:31:20.800,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:32:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:33:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:34:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:35:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:36:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:37:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:38:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:39:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:40:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:41:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:42:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:43:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:44:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:45:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:46:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:47:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:48:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:49:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:50:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-23 10:51:20.800,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-01-24 07:44:20.800,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-01-24 07:45:20.800,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
2024-01-24 07:46:20.800,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-01-24 07:47:20.800,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-01-24 07:48:20.800,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-01-24 07:49:20.800,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-01-24 07:50:20.800,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-01-24 07:51:20.800,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-01-24 07:52:20.800,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-01-24 07:53:20.800,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-01-24 07:54:20.800,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-01-24 07:55:20.800,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-01-24 07:56:20.800,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-01-24 07:57:20.800,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-01-24 07:58:20.800,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-01-24 07:59:20.800,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-01-24 08:00:20.800,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-01-24 08:01:20.800,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-01-24 08:02:20.800,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2024-01-24 08:03:20.800,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,
2024-01-24 08:04:20.800,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,,,
2024-01-24 08:05:20.800,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-01-24 08:06:20.800,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-01-24 08:07:20.800,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-01-24 08:08:20.800,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-01-24 08:09:20.800,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-01-24 08:10:20.800,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-01-24 08:11:20.800,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-01-24 08:12:20.800,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-01-24 08:13:20.800,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-01-24 08:14:20.800,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-01-24 08:15:20.800,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-01-24 08:16:20.800,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-01-24 08:17:20.800,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-01-24 08:18:20.800,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-01-24 08:19:20.800,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-01-24 08:20:20.800,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-01-24 08:21:20.800,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-01-24 08:22:20.800,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-01-24 08:37:20.800,,,,,,,,,,,,,,,,,,142.0,8.0,7.0,10.0,,,,,
2024-01-24 08:38:20.800,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,
2024-01-24 08:39:20.800,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,192.0,12.0,6.0,,10.0
2024-01-24 08:40:20.800,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,624.0,36.0,43.0,,45.0
2024-01-24 08:41:20.800,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,395.0,20.0,23.0,,19.0
2024-01-24 08:42:20.800,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,23.0,2.0,1.0,,1.0
2024-01-24 08:43:20.800,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2024-01-24 08:44:20.800,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2024-01-24 08:45:20.800,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2024-01-24 08:46:20.800,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2024-01-24 08:47:20.800,,,,,,,,,,,,,,,,,,,,,,4248.0,257.0,242.0,,239.0
2024-01-24 08:48:20.800,,,,,,,,,,,,,,,,,,,,,,6145.0,505.0,483.0,,526.0
2024-01-24 08:49:20.800,,,,,,,,,,,,,,,,,,,,,,8248.0,688.0,744.0,231.0,730.0
2024-01-24 08:50:20.800,,,,,,,,,,,,,,,,,,,,,,1045.0,61.0,75.0,97.0,58.0
2024-01-24 08:51:20.800,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,0.0,0.0,0.0
2024-01-24 08:52:20.800,,,,,,,,,,,,,,,,,,,,,,652.0,682.0,642.0,0.0,716.0
2024-01-24 08:53:20.800,,,,,,,,,,,,,,,,,,,,,,2259.0,2300.0,2229.0,0.0,2285.0
2024-01-24 08:54:20.800,,,,,,,,,,,,,,,,,,,,,,634.0,593.0,589.0,0.0,607.0
2024-01-24 08:55:20.800,,,,,,,,,,,,,,,,,,,,,,515.0,512.0,521.0,0.0,531.0
2024-01-24 08:56:20.800,,,,,,,,,,,,,,,,,,,,,,37512.0,36996.0,37788.0,0.0,37909.0
2024-01-24 08:57:20.800,,,,,,,,,,,,,,,,,,,,,,59637.0,59764.0,60530.0,21.0,59997.0
2024-01-24 08:58:20.800,,,,,,,,,,,,,,,,,,,,,,29139.0,28876.0,29119.0,0.0,29095.0
2024-01-24 08:59:20.800,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,0.0,1.0
2024-01-24 09:00:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2024-01-24 09:01:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2024-01-24 09:02:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2024-01-24 09:03:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2024-01-24 09:04:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2024-01-24 09:05:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2024-01-24 09:06:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2024-01-24 09:07:20.800,,,,,,,,,,,,,,,,,,,,,,33426.0,0.0,0.0,0.0,0.0
2024-01-24 09:08:20.800,,,,,,,,,,,,,,,,,,,,,,218032.0,0.0,0.0,0.0,0.0
2024-01-24 09:09:20.800,,,,,,,,,,,,,,,,,,,,,,214928.0,0.0,0.0,0.0,0.0
2024-01-24 09:10:20.800,,,,,,,,,,,,,,,,,,,,,,35466.0,0.0,0.0,0.0,0.0
2024-01-24 09:11:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2024-01-24 09:12:20.800,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
2024-01-24 09:13:20.800,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,0.0,0.0,0.0
2024-01-24 09:14:20.800,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0
2024-01-24 09:15:20.800,,,,,,,,,,,,,,,,,,,,,,15049.0,0.0,0.0,0.0,0.0
2024-01-24 09:16:20.800,,,,,,,,,,,,,,,,,,,,,,27092.0,0.0,0.0,0.0,0.0
2024-01-24 09:17:20.800,,,,,,,,,,,,,,,,,,,,,,51.0,0.0,0.0,0.0,0.0
2024-01-24 09:18:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2024-01-24 09:19:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2024-01-24 09:20:20.800,,,,,,,,,,,,,,,,,,,,,,14500.0,0.0,0.0,0.0,0.0
2024-01-24 09:21:20.800,,,,,,,,,,,,,,,,,,,,,,74048.0,0.0,0.0,0.0,0.0
2024-01-24 09:22:20.800,,,,,,,,,,,,,,,,,,,,,,92238.0,0.0,0.0,0.0,0.0
2024-01-24 09:23:20.800,,,,,,,,,,,,,,,,,,,,,,64169.0,0.0,0.0,0.0,0.0
2024-01-24 09:24:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2024-01-24 09:26:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2024-01-24 09:27:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2024-01-24 09:28:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2024-01-24 09:29:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2024-01-24 09:30:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0
2024-01-24 09:31:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0
2024-01-24 09:32:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0
2024-01-24 09:33:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0
2024-01-24 09:34:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0
2024-01-24 09:35:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0
2024-01-24 09:36:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0
2024-01-24 09:37:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0
2024-01-24 09:38:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0
2024-01-24 09:39:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0
2024-01-24 09:40:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0
2024-01-24 09:41:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0
2024-01-24 09:42:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0
2024-01-24 09:43:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0
2024-01-24 14:06:20.800,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
2024-01-24 14:07:20.800,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
2024-01-24 14:08:20.800,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-01-24 14:09:20.800,,,,,,,,,,,,,,,,,,,,,,1899.0,,0.0,,
2024-01-24 14:10:20.800,,,,,,,,,,,,,,,,,,,,,,6649.0,,0.0,,
2024-01-24 14:11:20.800,,,,,,,,,,,,,,,,,,,,,,3204.0,,0.0,,
2024-01-24 14:12:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:13:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:14:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:15:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:16:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:17:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:18:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:19:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:20:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:21:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:22:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:23:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:24:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:25:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:26:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:27:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:28:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:29:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:30:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
2024-01-24 14:31:20.800,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,
